OBJECTID,station_eu,component_,statistics,statisti_1,statistic_,station__1,country_na,type_of_st,station_ty,station__2,station_la,nb_luabloc,nb_luAgloc2010,nb_luFrloc,nb_luGUloc,nb_luIdloc2010,nb_luUrloc2010,nb_pop2010,nb_proxAg_empl,nb_proxAg_gva,nb_proxId_empl,nb_proxId_gva,nb_proxUr_empl,nb_proxUr_gva,nb_rHloc,nb_rLloc,nb_rMloc,nb_toploc,re_coastal,re_mdtall,re_tempall,re_windspa,r_proxIf2010,r_proxIn2010,r_proxUr2010
105,BETE008,8,2010,day,28.51,BETE008,BELGIUM,Industrial,suburban,4.394653,50.926643,0,3100,0,0,0,1900,0,296.1650085,0.42294,1382200,44.8409996,90404.20313,7.6538,0,68,0,1.99675,4.2116199,42,11.4412003,3.3394699,88754.79688,151974,12366.7002
106,BETE009,8,2010,day,25.273,BETE009,BELGIUM,Industrial,rural,4.434147,50.95546,0,7700,200,0,0,100,0,921.401001,0.620285,1667910,122.2279968,0,0,0,0,0,2.0042801,4.1139398,11,11.4722996,3.33653,57301.39844,203940,2258.939941
107,BETE013,8,2010,day,32.464,BETE013,BELGIUM,Industrial,urban,4.327119,50.812248,0,0,0,500,0,2200,0,0,0,5688820,395.3500061,852669,77.5904999,0,0,0,1.9787,4.4201798,58,11.3267002,1.13061,140139,276496,16578.30078
108,BETE701,8,2010,day,22.837,BETE701,BELGIUM,Industrial,suburban,3.404508,50.833035,0,3500,0,0,0,1900,0,557.9160156,1.64856,213392,19.5011005,54516.89844,3.4904201,0,0,0,2.0043199,4.4914699,20,11.4194002,2.2291901,48270.19922,13726.7002,13132.5
109,BETE702,8,2010,day,19.206,BETE702,BELGIUM,Industrial,rural,3.530497,50.814541,0,6000,0,0,0,1000,0,501.6430054,1.33601,0,0,22471,1.42019,0,0,0,2.0043199,4.4201798,14,11.4069996,0,34256.30078,0,4939.040039
110,BETE703,8,2010,day,21.95,BETE703,BELGIUM,Industrial,rural,3.686044,51.190849,0,3100,0,0,0,2500,0,185.0010071,2.5285699,0,0,60301,3.7752399,0,0,0,2.0043199,4.2458801,9,11.4539003,1.1782399,23045.09961,0,6011.080078
111,BETE714,8,2010,day,19.27,BETE714,BELGIUM,Industrial,suburban,3.247383,51.279491,0,7300,0,0,300,100,0,981.4749756,2.7569599,173326,11.3584995,10418.40039,0.671787,0,0,0,2.0041599,3.8289599,2,11.4699001,3.9189,54810,36277.80078,880.6040039
112,BETE715,8,2010,day,19.719,BETE715,BELGIUM,Industrial,rural,3.173747,51.246391,0,8100,0,0,0,0,0,1185.949951,2.6108201,505533,9.3540802,0,0,0,0,0,2.0042801,3.92676,1,11.4647999,4.0217199,39550.39844,51965.5,1263.479981
113,BETE716,8,2010,day,25.686,BETE716,BELGIUM,Industrial,suburban,3.681564,51.06752,0,3200,200,0,300,1400,0,801.1459961,0.633199,1333400,65.8275986,61495.39844,4.2186599,0,0,0,2.0036099,3.90451,6,11.4439001,0,107440,120599,13400.5
114,BETE804,8,2010,day,32.142,BETE804,BELGIUM,Background,suburban,4.30589,51.281993,0,300,800,0,700,0,0,543.0440063,0.25109,1967530,109.2289963,0,0,0,0,0,1.99154,2.7312,6,11.4998999,3.3371899,182492,459845,153.1490021
115,BETE810,8,2010,day,25.199,BETE810,BELGIUM,Industrial,suburban,4.305889,51.281921,0,300,800,0,700,0,0,543.0440063,0.25109,1967530,109.2289963,0,0,0,0,0,1.99154,2.7312,6,11.4998999,3.3371899,182492,459845,153.1490021
116,BETE811,8,2010,day,26.16,BETE811,BELGIUM,Industrial,rural,5.416908,50.897484,0,3700,0,0,0,1400,0,615.6119995,0.701416,244800,23.4274006,36200.5,2.29317,0,0,0,2.0043199,4.8603001,57,11.3941002,4.3280401,64775.5,41180.19922,12290.2002
117,BETE812,8,2010,day,21.027,BETE812,BELGIUM,Industrial,suburban,5.536439,50.968525,0,1300,100,0,0,1500,0,351.7780151,0.535424,46628.60156,5.0201502,30167.09961,1.91098,0,0,0,2.00296,4.8972402,78,11.4528999,0,73495.20313,16668.19922,11639.2998
118,BETE813,8,2010,day,40.577,BETE813,BELGIUM,Industrial,suburban,5.144461,51.094273,0,0,500,0,0,2200,0,219.8609924,0.661989,623658,57.7318001,66367.60156,4.2041502,0,0,0,2.0032201,4.7042699,29,11.5235004,2.15661,44844.5,105892,9035.759766
119,BETM702,8,2010,day,26.562,BETM702,BELGIUM,Industrial,rural,3.760883,51.166557,0,3200,0,0,0,0,0,934.6710205,1.14279,365452,15.9867001,0,0,0,58,0,1.99856,4.2439899,5,11.4596004,1.1523,167544,390231,3101.26001
120,BETM802,8,2010,day,43.98,BETM802,BELGIUM,Industrial,urban,4.423125,51.261524,0,0,0,100,0,900,0,0,0.460951,773566,100.1819992,55525,4.2441702,0,100,0,2.00401,3.4216199,7,11.4846001,3.31336,167856,311793,6432.240234
121,BETN012,8,2010,day,18.668,BETN012,BELGIUM,Background,rural,3.361292,51.2551,0,8000,0,0,0,0,0,1185.949951,2.6207199,173326,7.3496399,0,0,0,0,0,2.00422,4.08038,0,11.4538002,3.8889799,29584.90039,23531.5,1646.349976
122,BETN016,8,2010,day,22.735,BETN016,BELGIUM,Background,rural,5.162686,51.234192,0,2900,300,0,200,400,0,463.3670044,1.5585901,512238,27.6986008,9403.660156,0.656115,0,0,0,2.0032101,4.7250199,30,11.4556999,2.1464801,44533.10156,77458,2833.25
123,BETN027,8,2010,day,21.932,BETN027,BELGIUM,Background,rural,5.605355,51.134262,0,3600,0,0,0,2100,0,192.6380005,0.854029,859428,32.0513992,43777.89844,2.7393999,0,0,0,2.0033801,4.9196401,47,11.5023003,0,63218.39844,118638,10222.7002
124,BETN040,8,2010,day,21.607,BETN040,BELGIUM,Background,rural,4.223933,50.768684,0,7000,0,0,0,0,0,888.4940186,0.917411,53997,2.1697299,0,0,0,0,0,2.00195,4.4683599,49,11.2946997,0,29273.5,5882.879883,2718.389893
125,BETN043,8,2010,day,44.323,BETN043,BELGIUM,Industrial,suburban,4.381697,50.884106,0,0,0,0,800,0,100,0,0.0331814,3470470,328.855011,0,0,0,100,2,2.0006101,4.3231301,11,11.4139996,3.3785701,173150,260808,8691.179688
126,BETN046,8,2010,day,22.855,BETN046,BELGIUM,Background,rural,5.617572,50.882847,0,3700,0,0,0,1500,0,792.7000122,1.08486,632707,15.2351999,36339.30078,2.2024701,0,0,0,1.99737,4.93681,71,11.3629999,0,30830.59961,38238.69922,8614.599609
127,BETN052,8,2010,day,26.034,BETN052,BELGIUM,Background,suburban,3.321258,50.815414,0,1800,0,0,0,2400,0,278.9580078,1.01055,3067500,154.7899933,81775.39844,5.23564,0,84,0,2.0041299,4.5663199,22,11.4258003,2.23001,91557.60156,167662,10299.2002
128,BETN070,8,2010,day,30.78,BETN070,BELGIUM,Background,suburban,3.938467,50.465748,0,600,800,0,500,500,0,215.048996,0.234456,744781,50.1831017,11142.2002,0.692033,0,0,0,2.0014801,4.7711,32,11.2526999,3.41289,112423,115697,9916.370117
129,BETN073,8,2010,day,16.161,BETN073,BELGIUM,Background,rural,4.987144,50.503277,0,4300,0,0,0,1200,0,242.0509949,0.606668,129178,4.4242902,37943.89844,2.4373701,0,0,0,1.94385,4.8738999,155,10.8135996,3.4295599,83149.29688,66672.70313,5666.5
130,BETN100,8,2010,day,9.038,BETN100,BELGIUM,Background,rural,4.593503,50.096249,0,2900,0,2600,0,0,0,25.0032997,0.412563,0,0,0,0,0,0,0,1.89992,5.0335102,228,10.3418999,1.14115,33010.60156,0,1454.910034
131,BETN121,8,2010,day,10.394,BETN121,BELGIUM,Background,rural,5.201114,49.877705,0,7400,0,0,0,400,0,254.5209961,0.400598,0,0,8910.339844,0.545925,0,0,0,1.97821,5.15839,429,9.81215,1.12437,83772.10156,54906.89844,1914.359985
132,BETR002,8,2010,day,53.634,BETR002,BELGIUM,Traffic,suburban,4.383452,50.825672,0,0,0,0,100,2700,0,0,0,4010950,297.0310059,930185,84.6442032,0,83,0,2.0000401,4.4264898,79,11.3411999,1.13004,190901,159818,19067
133,BETR010,8,2010,day,30.946,BETR010,BELGIUM,Background,suburban,4.427158,50.86565,0,500,0,0,100,1900,0,131.6289978,0.096223,5557870,525.3449707,72323.39844,6.1230402,0,0,0,2.0021701,4.3605299,63,11.3803997,3.38484,131108,322578,10682.09961
134,BETR012,8,2010,day,27.606,BETR012,BELGIUM,Background,suburban,4.357275,50.797178,0,0,0,0,1000,1500,0,0,0.38014,1365430,154.8800049,232546,21.1611004,0,0,0,1.98009,4.4573398,100,11.3067999,1.1312799,110866,65692.20313,19335
135,BETR222,8,2010,day,30.546,BETR222,BELGIUM,Background,suburban,5.568928,50.613972,0,0,300,100,400,1500,0,53.149601,0.134558,2640300,85.5981979,63775.10156,4.0658002,0,0,0,1.87872,4.9800301,103,10.7686005,1.1348,115848,243159,11562.7002
136,BETR240,8,2010,day,23.846,BETR240,BELGIUM,Industrial,suburban,5.396155,50.584167,0,600,500,500,0,1700,0,77.3096008,0.49561,1522420,64.1359024,22533,1.30862,0,0,0,1.81016,4.9419498,131,10.8253002,3.4029901,127682,207862,6317.379883
137,BETR501,8,2010,day,37.118,BETR501,BELGIUM,Traffic,urban,4.450911,50.409874,0,0,0,500,700,900,0,0,0.0027442,3056250,137.0010071,16072.09961,0.996621,0,155,0,1.98808,4.8550801,126,10.8161001,2.3118999,112423,271593,14932
138,BETR721,8,2010,day,30.563,BETR721,BELGIUM,Industrial,suburban,3.714869,51.089489,0,0,0,100,100,2400,0,0,0.179985,562993,25.3906994,122991,8.4373198,0,0,0,1.99962,3.9702599,8,11.448,0,192146,420626,10758.7002
139,BETR740,8,2010,day,28.892,BETR740,BELGIUM,Industrial,rural,3.807481,51.150673,0,2400,700,0,100,400,0,1068.199951,1.23821,454345,18.8078995,0,0,24,0,0,2.0042,4.2017698,3,11.4633999,0,151973,405919,2335.52002
140,BETR750,8,2010,day,31.339,BETR750,BELGIUM,Industrial,suburban,3.821664,51.196594,0,300,0,100,200,2100,0,0,1.2850699,2912640,110.3580017,46385.39844,2.9040301,0,0,0,2.0035601,4.19135,5,11.4661999,1.1732301,129682,223858,7121.410156
141,BETR801,8,2010,day,44.307,BETR801,BELGIUM,Traffic,urban,4.430547,51.210197,0,0,0,0,200,2600,0,0,0,973783,107.0910034,152694,11.6715002,0,163,0,2.00387,3.4286699,6,11.4969997,3.3073599,157267,119619,19603
142,BETR815,8,2010,day,36.314,BETR815,BELGIUM,Industrial,suburban,4.330936,51.215233,0,0,0,0,400,2500,0,0,0.810309,1744560,137.8549957,124931,9.5493803,0,0,0,2.0036299,3.2083199,6,11.5117998,3.33463,96851.79688,236296,13323.90039
143,BETR821,8,2010,day,30.121,BETR821,BELGIUM,Background,suburban,4.249047,51.216034,0,0,0,0,0,2900,0,0,1.03965,180778,12.6034002,90101.70313,5.9858899,0,0,0,2.0043199,3.74158,8,11.5222998,3.3408599,67889.70313,25492.5,18377.80078
144,BETR822,8,2010,day,40.32,BETR822,BELGIUM,Industrial,urban,4.340008,51.26482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99701,3.1152201,4,11.5001001,3.33532,224223,601035,0
145,BETR830,8,2010,day,28.375,BETR830,BELGIUM,Industrial,rural,4.261364,51.31876,0,3600,0,0,300,0,0,868.8709717,0.862607,1175050,109.2289963,0,0,0,0,0,1.965,2,11,11.4827003,3.3770001,80969.29688,230413,880.6040039
146,BETR831,8,2010,day,33.822,BETR831,BELGIUM,Industrial,suburban,4.338439,51.349325,0,4200,0,0,0,1200,0,740.2230225,2.0083101,109209,15.5454998,97168.79688,7.42729,0,0,0,2.00421,3.6020601,2,11.4608002,3.3777001,80035.10156,50985,8078.580078
147,BETR841,8,2010,day,34.877,BETR841,BELGIUM,Background,suburban,4.46805,51.003067,0,100,0,0,1000,800,0,0,0.480579,2714210,177.4369965,21903.69922,1.6952,0,0,3,2.0042901,3.9216199,5,11.5146999,3.3303599,113668,123541,9763.219727
148,BETR891,8,2010,day,39.848,BETR891,BELGIUM,Industrial,suburban,4.384089,51.25634,0,0,0,0,0,0,0,0,0.032925,27302.30078,0,0,0,0,0,0,1.9975899,3.2484601,4,11.4934998,3.3234799,264707,715751,0
149,BETR892,8,2010,day,38.845,BETR892,BELGIUM,Industrial,suburban,4.27762,51.263569,0,0,0,0,0,100,0,0,0.576936,1745310,114.737999,0,0,0,0,0,1.99484,2.6020601,6,11.5134001,3.3375001,150416,399056,2871.530029
150,BETR893,8,2010,day,38.032,BETR893,BELGIUM,Industrial,suburban,4.384497,51.28191,0,0,1000,0,0,0,0,493.4819946,0.555336,819070,89.8183975,0,0,0,65,0,2.0008299,3.5797801,8,11.4843998,3.32424,241039,711829,268.0100098
151,BETR894,8,2010,day,38.752,BETR894,BELGIUM,Industrial,suburban,4.348225,51.284031,0,0,0,0,0,0,0,0,0.15365,982884,126.0910034,0,0,0,0,0,1.99383,3.11394,4,11.4904003,3.3351901,198686,619664,0
152,BETR897,8,2010,day,35.109,BETR897,BELGIUM,Industrial,suburban,4.340834,51.250641,0,0,0,0,0,0,0,0,0.0592651,0,0,0,0,0,159,0,1.9965,2.1505201,2,11.5028,3.33513,225780,602015,0
153,BETWOL1,8,2010,day,39.288,BETWOL1,BELGIUM,Traffic,suburban,4.424436,50.857121,0,0,0,300,700,600,0,0,0.0278275,4217580,377.5069885,0,0,4,0,0,2.00211,4.37925,79,11.3696003,3.3859601,151350,236296,14702.2998
154,BG0013A,8,2010,day,19.804,BG0013A,BULGARIA,Background,suburban,27.561121,43.220001,0,100,0,0,0,2900,0,0,0.156342,899856,3.5980899,86539.60156,0.881667,0,0,0,1.84894,4.4509201,96,11.5896997,0.890059,20846.09961,51634.60156,1463.75
155,BG0019A,8,2010,day,35.852,BG0019A,BULGARIA,Background,urban,24.631681,43.411667,0,0,0,0,100,2200,0,0,0.0561606,1414450,6.8129702,25390.5,0.230931,0,154,21,1.95688,5.3991098,138,11.7110004,1.3643,58678,176270,2339.129883
156,BG0026A,8,2010,day,8.761,BG0026A,BULGARIA,Background,urban,25.913343,42.154446,0,0,0,0,1300,0,0,0,0.0668545,3950320,31.0093994,0,0,0,0,0,1.99903,5.1195898,113,12.5586004,0.678517,51420.5,233839,315.7109985
157,BG0045A,8,2010,day,20.658,BG0045A,BULGARIA,Background,suburban,25.976954,43.856941,0,0,0,100,500,1300,0,0,0.0214386,5524340,12.0855999,31405.80078,0.295292,0,77,0,1.98762,5.2343102,46,11.9849005,0.761718,53556.10156,184304,1690.439941
158,BG0050A,8,2010,day,38.287,BG0050A,BULGARIA,Background,suburban,23.282791,42.673889,0,0,0,100,200,2400,0,0,0.0048182,11887200,41.0987015,497461,7.2375102,0,12,0,1.9170001,5.3280501,592,8.9997301,1.2148,49567.5,128196,3236.030029
159,BG0052A,8,2010,day,28.163,BG0052A,BULGARIA,Background,suburban,23.382515,42.673336,0,0,0,0,900,0,0,0,0.0323104,22439300,100.1119995,0,0,0,0,0,1.94326,5.3209801,544,9.0593204,1.1966799,60067.80078,272417,1255.670044
160,BG0054A,8,2010,day,48.553,BG0054A,BULGARIA,Traffic,urban,23.338058,42.690834,0,0,0,600,0,1400,0,0,0,9862960,32.1413002,348223,5.0662599,0,36,29,1.95909,5.3276701,545,8.9815502,1.21374,95892.20313,82496.60156,2439.580078
161,BG0055A,8,2010,day,21.751,BG0055A,BULGARIA,Traffic,urban,25.632236,42.424446,0,0,0,100,100,2300,0,0,0.0106036,12357400,47.7543983,43377.19922,0.359916,0,0,0,1.98445,5.17451,201,11.4920998,1.83919,51574.89844,265295,2597.439941
162,BG0056A,8,2010,day,17.087,BG0056A,BULGARIA,Background,suburban,27.389729,42.466946,0,7500,0,0,0,0,0,1261.170044,0.115194,530052,0.48506,0,0,0,0,0,1.9328099,3.6658101,81,12.5657997,0.858821,14360.7002,23740,602.7199707
163,BG0073A,8,2010,day,36.804,BG0073A,BULGARIA,Traffic,urban,23.153889,42.395836,0,2300,2000,0,0,0,0,689.309021,0.108398,0,0,0,0,0,0,0,1.73376,5.2713399,914,8.7496595,0.565456,0,0,703.1740112
164,BG0074A,8,2010,day,28.163,BG0074A,BULGARIA,Background,urban,27.541691,43.125858,0,7800,0,0,0,0,0,3202.959961,0.195867,0,0,0,0,0,0,0,2.00177,4.4724898,78,11.7289,0.878497,8029.620117,0,717.5239868
185,CZ0ABRA,8,2010,day,33.417,CZ0ABRA,CZECH REPUBLIC,Traffic,urban,14.411824,50.042,0,0,0,1200,0,900,0,0,1.01044,2768370,75.768898,147922,5.45434,0,175,0,1.85563,5.6340098,209,9.8321695,0.864503,48286.5,73392.70313,13232
186,CZ0AKAL,8,2010,day,39.908,CZ0AKAL,CZECH REPUBLIC,Traffic,urban,14.44205,50.094238,0,0,0,600,500,500,0,0,0,6165910,161.8699951,0,0,0,22,9,1.96101,5.6280699,188,9.9211702,0.856448,59123.80078,213581,13095.5
187,CZ0AMLY,8,2010,day,37.863,CZ0AMLY,CZECH REPUBLIC,Traffic,urban,14.383689,50.071617,0,0,0,500,100,2300,0,0,0.171991,2876230,49.9385986,542382,19.9993,0,56,7,1.84887,5.63063,236,9.8723202,0.864347,56113.39844,85762.29688,17688.09961
188,CZ0ASMI,8,2010,day,44.786,CZ0ASMI,CZECH REPUBLIC,Traffic,urban,14.398142,50.073135,0,0,0,600,300,1100,0,0,0.0358314,3343610,68.0197983,197230,7.27246,32,18,0,1.8866,5.6304898,213,9.8866596,0.861661,60328,94833.29688,15869.2998
189,CZ0ASUC,8,2010,day,25.359,CZ0ASUC,CZECH REPUBLIC,Background,suburban,14.384639,50.126526,0,0,0,300,400,1900,0,0,2.8692801,2444790,78.3518982,394460,14.5448999,0,26,0,1.85027,5.6243801,271,9.97892,0.850694,27454.59961,95657.89844,13686.7002
190,CZ0AVYN,8,2010,day,43.075,CZ0AVYN,CZECH REPUBLIC,Traffic,urban,14.503098,50.111084,0,0,0,400,300,1100,0,0,0.444309,6884970,251.4149933,246537,9.09058,0,237,0,1.9349999,5.6262698,212,9.9680099,0.85265,50815.19922,267182,7820.950195
191,CZ0BMIS,8,2010,day,12.622,CZ0BMIS,CZECH REPUBLIC,Background,rural,16.724497,48.791767,0,8100,0,0,0,0,0,737.3540039,0.706941,0,0,0,0,0,0,0,1.98087,5.6123099,241,10.2987003,0.889684,10957.7998,0,0
192,CZ0BZNO,8,2010,day,18.018,CZ0BZNO,CZECH REPUBLIC,Traffic,suburban,16.060127,48.842957,0,1600,0,0,100,2100,0,101.7040024,0.435688,2496620,53.4939003,84256.10156,2.0075099,0,0,0,1.98175,5.5887899,224,9.8184004,0.88487,23119.69922,108852,10185.40039
193,CZ0CCHU,8,2010,day,13.489,CZ0CCHU,CZECH REPUBLIC,Background,rural,13.6148,49.068436,0,2000,2300,0,0,0,0,585.1370239,0.527319,0,0,0,0,0,0,0,1.8273,5.56073,1116,7.3099198,2.3717999,7104.490234,0,500.177002
194,CZ0CHVO,8,2010,day,6.848,CZ0CHVO,CZECH REPUBLIC,Background,rural,14.723383,48.7242,0,4500,400,0,0,200,0,544.78302,0.529194,0,0,5388.370117,0.122445,0,0,0,1.8103,5.5282202,818,8.0802002,2.52858,6743.25,0,682.0599976
195,CZ0EPAO,8,2010,day,19.161,CZ0EPAO,CZECH REPUBLIC,Background,suburban,15.739414,50.042198,0,2700,0,200,0,1300,0,238.7250061,0.284375,6608540,63.050499,45110.30078,1.05029,0,0,0,2.0042601,5.6442699,215,9.7473297,2.56933,13366.09961,216055,7093.419922
196,CZ0HKRY,8,2010,day,13.658,CZ0HKRY,CZECH REPUBLIC,Background,rural,15.85009,50.66044,0,300,2600,0,0,0,0,615.4320068,0.77176,0,0,0,0,0,0,0,1.7376,5.5748701,998,7.3945198,0.868173,0,0,0
197,CZ0HSER,8,2010,day,6.235,CZ0HSER,CZECH REPUBLIC,Background,rural,16.383461,50.328011,0,1400,2500,0,0,0,0,841.3189697,0.629086,0,0,0,0,0,0,0,1.7205499,5.6252899,1012,7.7669101,0.865067,15958,0,129.2720032
198,CZ0HTRM,8,2010,day,11.385,CZ0HTRM,CZECH REPUBLIC,Background,urban,15.893956,50.581815,0,2500,0,0,0,2300,0,127.3310013,0.615819,977936,22.9356995,69693.10156,1.5210299,0,0,0,1.86619,5.5853601,437,7.8926001,0,7586.149902,36284,5456.479981
199,CZ0LJNM,8,2010,day,21.214,CZ0LJNM,CZECH REPUBLIC,Background,urban,15.162155,50.727364,0,0,0,0,300,2200,0,0,0.135377,2658760,53.1460991,58498.30078,1.27707,0,0,0,1.87075,5.5545101,510,8.1367598,0.864096,28658.80078,101430,18006.40039
200,CZ0LSOU,8,2010,day,6.5,CZ0LSOU,CZECH REPUBLIC,Background,rural,15.319683,50.789642,0,700,1400,0,100,0,0,259.2080078,0.411092,81556.89844,2.4834599,0,0,0,108,0,1.79146,5.5483899,770,7.5646801,0.863661,9151.549805,1649.27002,545.6480103
201,CZ0MJES,8,2010,day,8.885,CZ0MJES,CZECH REPUBLIC,Background,rural,17.19018,50.242237,0,2200,800,100,400,100,0,598.8779907,0.491588,1602120,23.0280991,5619.439941,0.131112,0,0,0,1.6357599,5.6546502,611,7.2397299,2.5966301,11078.2002,75866.60156,1909.77002
202,CZ0MPRR,8,2010,day,25.054,CZ0MPRR,CZECH REPUBLIC,Background,urban,17.454159,49.451656,0,0,0,0,0,2800,0,0,0.193514,2723600,25.5517006,67433.29688,1.57335,0,0,3,2.0039001,5.6993299,212,9.1178398,3.4697299,33355,150909,20507.30078
203,CZ0PPLE,8,2010,day,25.1,CZ0PPLE,CZECH REPUBLIC,Traffic,urban,13.381039,49.74733,0,0,0,500,500,1000,0,0,0.0775027,7425900,86.7811966,17800.80078,0.397208,0,30,0,1.99756,5.6427398,306,9.2490902,2.64765,50935.60156,268007,13641.2002
204,CZ0PPLS,8,2010,day,6.294,CZ0PPLS,CZECH REPUBLIC,Background,suburban,13.320747,49.745995,0,3800,0,0,100,1500,0,259.6679993,0.272342,4769480,49.1363983,47468.89844,1.05922,0,0,0,1.99093,5.6426902,341,9.3019896,2.6514599,28899.59961,163278,8184.720215
205,CZ0PPRM,8,2010,day,10.923,CZ0PPRM,CZECH REPUBLIC,Background,rural,12.677884,49.669584,0,4500,1700,0,0,0,0,627.5319824,0.528664,0,0,0,0,0,0,0,1.8540699,5.6387,738,8.6444397,1.80463,16978.5,0,1636.939941
206,CZ0SBER,8,2010,day,35.628,CZ0SBER,CZECH REPUBLIC,Traffic,urban,14.0583,49.957928,0,900,0,100,400,1700,0,19.7907009,0.338839,2964450,37.7229004,43505.5,0.988405,0,89,0,1.84003,5.6437802,231,9.3592901,1.75343,33957.10156,145136,12186.09961
207,CZ0SONR,8,2010,day,11.237,CZ0SONR,CZECH REPUBLIC,Background,rural,14.782625,49.913512,0,1200,2200,0,0,100,0,554.1380005,0.621941,247037,4.0417399,5438.189941,0.123551,0,0,0,1.86617,5.6491399,515,9.5887299,2.5965199,19266.40039,8246.370117,3637.649902
208,CZ0TBOM,8,2010,day,28.485,CZ0TBOM,CZECH REPUBLIC,Background,suburban,18.347363,49.90414,0,1300,0,100,300,1800,0,113.2519989,0.24917,3617920,75.4701996,61451.10156,1.3946,0,80,0,2.00144,5.6956601,199,9.3341103,0.904014,36485.80078,216055,9366.959961
209,CZ0TCTN,8,2010,day,27.228,CZ0TCTN,CZECH REPUBLIC,Background,urban,18.609726,49.748959,0,600,0,300,100,2200,0,0,0.208023,3066850,54.3111,92176.60156,2.0918901,0,0,0,1.9860801,5.70963,283,8.7157202,1.7133501,40270.39844,93582.79688,16127.09961
210,CZ0TFMI,8,2010,day,23.904,CZ0TFMI,CZECH REPUBLIC,Background,suburban,18.351072,49.671791,0,100,0,900,200,1600,0,0,0.19163,2891640,62.0429001,46088.30078,1.0459501,0,0,0,2.0004101,5.71768,294,8.6336403,1.7515399,34920.39844,141013,15732.7998
211,CZ0TKAR,8,2010,day,27.042,CZ0TKAR,CZECH REPUBLIC,Background,urban,18.551453,49.863796,0,0,0,400,900,700,0,0,0.171065,3029520,64.8209991,23044.19922,0.522973,0,0,0,2.00212,5.6988301,246,9.1451302,0.883763,25889.19922,131899,16642.30078
212,CZ0TOPR,8,2010,day,30.902,CZ0TOPR,CZECH REPUBLIC,Industrial,urban,18.269741,49.856258,0,0,0,0,700,1200,0,0,0.125869,6442310,142.1430054,46088.30078,1.0459501,0,0,0,1.97085,5.7007298,206,9.342,3.5969601,43229,318310,6138.540039
213,CZ0TOZR,8,2010,day,28.319,CZ0TOZR,CZECH REPUBLIC,Background,urban,18.247181,49.796043,0,0,0,700,0,1300,0,0,0.0426414,2824400,60.6539001,38406.89844,0.871622,0,0,0,2.00244,5.7065501,234,9.2143898,3.5520599,41543.19922,164927,18051.80078
214,CZ0TSTD,8,2010,day,19.164,CZ0TSTD,CZECH REPUBLIC,Background,rural,18.089306,49.720936,0,5400,100,0,0,400,0,566.2609863,0.488578,336238,7.4081101,15362.7998,0.348649,0,0,0,2.0016699,5.71451,228,8.9654999,1.78863,6984.080078,23914.5,4274.240234
215,CZ0UDCM,8,2010,day,24.427,CZ0UDCM,CZECH REPUBLIC,Background,urban,14.218794,50.774147,0,0,0,0,600,1200,0,0,0.194684,3261930,54.5411987,49100,1.08658,0,0,0,1.74992,5.5430598,133,9.1780396,2.6059301,34438.69922,152558,11322.2002
216,CZ0ULTT,8,2010,day,19.542,CZ0ULTT,CZECH REPUBLIC,Background,urban,14.119409,50.540897,0,100,0,0,0,2600,0,0,0.242347,2641700,27.7408009,91185.70313,2.01793,0,0,0,1.9084001,5.57443,185,9.7673998,1.63684,32632.5,94008.60156,14414.2002
217,CZ0UMED,8,2010,day,12.345,CZ0UMED,CZECH REPUBLIC,Background,rural,13.130142,50.427589,0,4100,1100,0,0,0,0,497.1480103,0.457929,0,0,0,0,0,84,0,1.78861,5.59796,827,7.8758001,2.74582,14209,0,136.4120026
218,CZ0UMOM,8,2010,day,24.472,CZ0UMOM,CZECH REPUBLIC,Background,urban,13.645272,50.510365,0,0,0,0,0,2900,0,0,0.148121,206742,3.7614601,91185.70313,2.01793,0,0,0,1.93085,5.5812802,240,9.27176,0.839774,39255.30078,53601.39844,18506.59961
219,CZ0URVH,8,2010,day,12.859,CZ0URVH,CZECH REPUBLIC,Background,rural,13.419506,50.579834,0,6100,100,0,0,0,0,497.1480103,0.460862,0,0,0,0,0,0,0,1.93758,5.5750999,842,8.4898796,2.6085999,7706.569824,0,0
220,CZ0UTUS,8,2010,day,15.879,CZ0UTUS,CZECH REPUBLIC,Background,rural,13.327622,50.376587,0,2800,0,0,1200,0,0,102.8580017,0.264345,6087400,90.2751007,0,0,0,68,0,1.96864,5.6013098,322,8.7837095,3.5318301,27093.40039,349646,545.6480103
221,CZ0UULM,8,2010,day,28.969,CZ0UULM,CZECH REPUBLIC,Background,urban,14.043064,50.661095,0,200,0,300,0,1900,0,0,0.0934924,6684650,75.699501,70142.79688,1.55225,0,0,0,1.7573299,5.5589499,148,9.2477503,0.846566,52260.19922,183069,12413.5
222,CZ0ZZLN,8,2010,day,18.418,CZ0ZZLN,CZECH REPUBLIC,Background,suburban,17.667175,49.232903,0,0,0,800,100,1900,0,0,0.173331,3505850,80.1057968,35532.80078,0.755497,0,0,0,1.82953,5.6909099,241,9.0432301,1.71456,27936.30078,129468,16551.30078
223,DEBB007,8,2010,day,17.259,DEBB007,GERMANY,Background,suburban,13.526797,51.462734,0,200,0,0,0,2800,0,0,0.29904,1200990,52.4313011,43813.5,1.95663,0,0,0,2.0027001,5.44383,92,10.7981997,2.73734,21654.19922,108464,12488
