"OBJECTID","station_eu","component_","statistics","statisti_1","statistic_","station__1","country_na","type_of_st","station_ty","station__2","station_la","nb_luabloc","nb_luAgloc2010","nb_luFrloc","nb_luGUloc","nb_luIdloc2010","nb_luUrloc2010","nb_pop2010","nb_proxAg_empl","nb_proxAg_gva","nb_proxId_empl","nb_proxId_gva","nb_proxUr_empl","nb_proxUr_gva","nb_rHloc","nb_rLloc","nb_rMloc","nb_toploc","re_coastal","re_mdtall","re_tempall","re_windspa","r_proxIf2010","r_proxIn2010","r_proxUr2010","station_code_norm","longitude_recovered","latitude_recovered","coord_source","key_source_column","n_metadata_records","n_unique_coord_pairs","coordinate_ambiguous","coordinate_match","station_country_code","country_name_original"
12,"AT72106",8,2010,"day",37.487,"AT72106","AUSTRIA","Traffic","urban",11.417789,47.271667,0,0,0,0,0,2900,0,0,0.0369371,15857700,790.6220093,187721,11.3824997,0,0,0,1.3040299,5.3357401,573,4.09798,1.38103,81961.70313,139154,23699.59961,"AT72106",11.4179077144755,47.2717285156725,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
13,"AT72110",8,2010,"day",43.603,"AT72110","AUSTRIA","Traffic","urban",11.393064,47.263054,0,0,0,0,0,2800,0,0,0.0546467,834617,59.2966995,187721,11.3824997,0,0,0,1.30182,5.3360801,587,4.01017,0.919566,106934,31937,24953.80078,"AT72110",11.3931274412247,47.2631225588829,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
14,"AT72123",8,2010,"day",4.471,"AT72123","AUSTRIA","Background","rural",11.378067,47.30611,0,5200,1100,0,0,0,0,646.2299805,0.310423,0,0,0,0,0,0,0,1.6013,5.3454099,1910,4.3854899,1.38542,0,0,0,"AT72123",11.3781127929534,47.3060913086011,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
15,"AT72227",8,2010,"day",40.169,"AT72227","AUSTRIA","Traffic","suburban",11.512511,47.278057,0,0,0,0,0,2300,0,0,0.156603,0,0,173281,10.5068998,0,10,0,1.31033,5.3294101,556,4.2146401,1.38618,62111.60156,26233.90039,14401.40039,"AT72227",11.5125122066893,47.2780761720942,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
16,"AT72311",8,2010,"day",35.029,"AT72311","AUSTRIA","Traffic","suburban",10.736114,47.218056,0,2100,100,0,1100,0,0,106.427002,0.0863817,12894700,618.2709961,0,0,0,0,0,0.518946,5.3733702,717,3.1679399,1.3961101,51439.5,31937,5535.680176,"AT72311",10.7360839847842,47.2180786135291,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
17,"AT72530",8,2010,"day",31.858,"AT72530","AUSTRIA","Traffic","suburban",12.067509,47.489166,0,200,0,0,100,2800,0,0,0.206657,849811,21.9927998,85494,5.5567198,0,0,0,1.48835,5.3323002,510,5.74437,1.41871,46957.19922,0,16131.2998,"AT72530",12.0675048828122,47.4890747069382,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
18,"AT72538",8,2010,"day",24.768,"AT72538","AUSTRIA","Background","rural",11.910563,47.459167,0,4200,1400,0,0,0,0,627.6389771,0.292644,0,0,0,0,0,0,0,1.3611799,5.3365102,621,5.4687099,1.45711,32229.69922,4562.419922,2032.630005,"AT72538",11.9107055660384,47.4592895508329,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
70,"AT72550",8,2010,"day",56.373,"AT72550","AUSTRIA","Traffic","rural",11.958342,47.468891,0,4800,0,0,0,0,0,346.2839966,0.286338,0,0,0,0,0,0,0,1.40166,5.3350601,506,5.5706301,1.4220901,38206.10156,0,2032.630005,"AT72550",11.9583129882628,47.4688720702955,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
71,"AT72710",8,2010,"day",25.407,"AT72710","AUSTRIA","Traffic","rural",10.744175,47.447781,0,3200,0,0,0,1900,0,83.822998,0.125511,0,0,53453.19922,3.5526099,0,0,0,0.831637,5.4109902,986,4.9344401,1.08234,20490.40039,0,2465.110107,"AT72710",10.7443237305239,47.4478759767682,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
72,"AT72821",8,2010,"day",67.711,"AT72821","AUSTRIA","Traffic","suburban",11.693064,47.349167,0,2000,0,0,0,1300,0,194.7850037,0.202071,424906,0,35622.5,2.3153,10,0,0,1.2565399,5.3302898,553,4.6002302,1.4232301,45249.69922,0,13839.2002,"AT72821",11.6931152345754,47.3493041994142,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
73,"AT72822",8,2010,"day",41.522,"AT72822","AUSTRIA","Traffic","rural",11.691675,47.346943,0,1000,0,0,0,2000,0,64.9281998,0.207803,424906,0,64120.5,4.1675401,0,0,0,1.21516,5.3298402,542,4.6002302,1.4232301,46530.30078,0,13147.2002,"AT72822",11.6917114256028,47.3469238282389,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
74,"AT72912",8,2010,"day",14.168,"AT72912","AUSTRIA","Background","suburban",12.765831,46.819168,0,6700,0,0,0,0,0,482.5660095,0.0748126,2785750,0,0,0,0,0,0,0.313371,5.1038599,679,2.68011,1.71324,41194.30078,34218.19922,12195.7998,"AT72912",12.7659301760467,46.8192749022291,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
75,"AT80503",8,2010,"day",6.754,"AT80503","AUSTRIA","Background","rural",9.926675,47.529167,0,3400,1600,0,0,0,0,1485.199951,0.954684,0,0,0,0,0,0,0,1.71319,5.4781499,1035,7.2802901,1.70137,15297.2002,0,994.6920166,"AT80503",9.92669677722574,47.5292968748428,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
76,"AT80706",8,2010,"day",22.815,"AT80706","AUSTRIA","Background","urban",9.652781,47.410835,0,1400,0,0,0,1000,0,393.2919922,0.182902,3133810,57.6483002,34059.89844,2.18924,0,0,0,1.9271801,5.4842701,407,0,0,19636.69922,20530.90039,8865.730469,"AT80706",9.65289306609844,47.4108886719317,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
77,"AT80709",8,2010,"day",40.28,"AT80709","AUSTRIA","Traffic","suburban",9.640284,47.458889,0,0,0,0,0,2300,0,0,0.197534,0,0,102180,6.5677299,0,0,12,2.0038199,5.49052,404,8.2870703,0,16861.90039,0,12974.2002,"AT80709",9.64031982407205,47.4589233397675,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
78,"AT82708",8,2010,"day",24.88,"AT82708","AUSTRIA","Background","suburban",9.82723,47.156113,0,0,600,0,0,2300,0,111.0530014,0.142966,8428220,379.6929932,74703,5.1872101,0,0,0,0.991679,5.4405699,565,4.9549899,0.468392,34791,27374.5,16044.7998,"AT82708",9.8272705076558,47.1561279297051,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
79,"AT82801",8,2010,"day",29.116,"AT82801","AUSTRIA","Traffic","rural",10.046956,47.127777,0,1100,1700,0,0,300,0,370.177002,0.247997,0,0,0,0,9,0,0,0.955569,5.4176898,1009,2.89451,0.465806,18996.30078,0,3459.800049,"AT82801",10.0468750003264,47.1276855470852,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
80,"AT900KE",8,2010,"day",31.656,"AT900KE","AUSTRIA","Industrial","suburban",16.475565,48.156944,0,1500,0,400,500,700,0,479.0679932,0.13138,5020960,333.4259949,168818,12.2320004,0,0,0,2.0040901,5.5349302,154,10.6914997,0.942763,77266,423165,10855.09961,"AT900KE",16.4757080079172,48.1569213868472,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
81,"AT900ZA",8,2010,"day",23.804,"AT900ZA","AUSTRIA","Background","urban",16.357784,48.249168,0,0,0,800,0,1900,0,0,0.190492,2155420,193.6900024,506455,36.6960983,0,12,0,1.97109,5.5379,191,10.5018997,3.7441101,93914.5,119764,19591.09961,"AT900ZA",16.3579101559278,48.2490844729429,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
82,"AT90AKC",8,2010,"day",29.611,"AT90AKC","AUSTRIA","Traffic","urban",16.345844,48.219166,0,0,0,0,1200,600,0,0,0,2855590,235.3439941,56272.80078,4.0773501,0,82,0,1.9960099,5.5338898,198,10.5025997,1.8583,131694,124326,23050.90039,"AT90AKC",16.3458862301044,48.2192993165146,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
83,"AT90FLO",8,2010,"day",31.743,"AT90FLO","AUSTRIA","Traffic","urban",16.396955,48.260834,0,0,0,100,300,1300,0,0,0.0084041,3816610,379.0499878,393910,28.5414009,0,46,0,2.0008199,5.5415001,167,10.5499001,2.8115399,85590.20313,271464,12931,"AT90FLO",16.3970947270116,48.2609252928453,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
84,"AT90LOB",8,2010,"day",16.713,"AT90LOB","AUSTRIA","Background","suburban",16.526674,48.162502,0,1300,1500,0,300,0,0,2107.899902,1.99937,267689,16.6615009,0,0,0,0,0,2.0002501,5.5385699,155,10.7283001,0.945115,21130.80078,116342,0,"AT90LOB",16.5266723633914,48.1624755860134,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
85,"AT90MBA",8,2010,"day",57.814,"AT90MBA","AUSTRIA","Traffic","urban",16.301964,48.188889,0,0,0,200,0,2200,0,0,0,2457460,179.1109924,562728,40.7734985,0,190,4,1.98943,5.5279298,196,10.4322996,1.85533,107361,152841,17774.69922,"AT90MBA",16.3018798825628,48.1889038083082,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
86,"AT90TAB",8,2010,"day",42.783,"AT90TAB","AUSTRIA","Traffic","urban",16.381958,48.218056,0,0,0,0,0,2700,0,0,0,3363560,214.5169983,731546,53.0055008,0,100,0,1.9962699,5.53582,168,10.5405998,0.93633,134468,237246,17645,"AT90TAB",16.382080077842,48.2180786135594,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
87,"AT9BELG",8,2010,"day",35.685,"AT9BELG","AUSTRIA","Traffic","urban",16.363068,48.175003,0,0,0,100,100,2500,0,0,0,2457460,227.0130005,619001,44.8507996,0,0,0,2.00194,5.5299301,221,10.5191002,1.85625,119954,231543,19591.09961,"AT9BELG",16.3630981440859,48.1751098632522,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
88,"AT9JAEG",8,2010,"day",13.233,"AT9JAEG","AUSTRIA","Background","suburban",16.298903,48.271111,0,0,2800,0,0,0,0,2219.040039,2.0181999,141797,8.3307695,0,0,0,0,0,1.71583,5.5369802,483,10.4366999,3.7077899,38633,9124.839844,172.9900055,"AT9JAEG",16.2988891601149,48.2711181639101,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
89,"AT9LIES",8,2010,"day",29.664,"AT9LIES","AUSTRIA","Traffic","suburban",16.296677,48.138058,0,0,0,0,1000,200,0,0,0.0087822,5195740,567.7529907,56272.80078,4.0773501,0,0,0,2.00425,5.5218501,213,10.4153004,1.85096,74704.70313,362713,13493.2002,"AT9LIES",16.2966918944047,48.1381225585701,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
90,"AT9SCHA",8,2010,"day",19.486,"AT9SCHA","AUSTRIA","Background","suburban",16.303057,48.235832,0,0,0,300,400,2200,0,0,0.647113,1249320,120.7959976,506455,36.6960983,0,0,0,1.86221,5.5332298,312,10.4291,3.71562,51439.5,90107.79688,22272.5,"AT9SCHA",16.3031005861344,48.2359008788067,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
91,"AT9STEF",8,2010,"day",29.793,"AT9STEF","AUSTRIA","Background","urban",16.373894,48.208889,0,0,0,0,200,2600,0,0,0,3240000,304.072998,619001,44.8507996,0,0,0,1.9970599,5.53441,185,10.5408001,0.936117,136816,144857,18596.40039,"AT9STEF",16.373901367236,48.2089233400171,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"AT","AUSTRIA"
96,"BELHB23",8,2010,"day",32.517,"BELHB23","BELGIUM","Background","suburban",4.339736,51.170555,0,0,0,0,0,1500,0,0,0.504604,1193480,107.0910034,124931,9.5493803,0,0,0,1.99395,2.7781501,8,11.5134001,1.11182,104014,274535,8614.599609,"BELHB23",4.33972167998087,51.1704711916254,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
97,"BELLD01",8,2010,"day",27.631,"BELLD01","BELGIUM","Industrial","suburban",5.003578,51.110516,0,200,0,0,0,1600,0,0,1.31759,2939800,205.7610016,37614.60156,2.62446,0,0,0,2.0024199,4.6118798,18,11.5438995,4.3262,60727,226491,6738.540039,"BELLD01",5.00372314435397,51.1104736328077,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
98,"BELLD02",8,2010,"day",24.921,"BELLD02","BELGIUM","Background","suburban",5.020258,51.120922,0,1400,800,0,900,300,0,336.993988,1.3874201,3073430,208.7290039,4701.830078,0.328058,0,0,0,2.003,4.6248698,26,11.5374002,4.3260798,66644,231393,4326.450195,"BELLD02",5.02032470699881,51.1209106443976,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
99,"BELSZ01",8,2010,"day",31.064,"BELSZ01","BELGIUM","Traffic","suburban",4.502914,50.915119,0,0,0,0,0,400,0,0,0.331238,239987,23.1438007,0,0,0,99,0,2.00172,4.2632999,23,11.4329004,3.34817,157890,388270,8882.610352,"BELSZ01",4.50292968758609,50.9151000974014,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
100,"BELSZ02",8,2010,"day",27.7,"BELSZ02","BELGIUM","Background","suburban",4.510914,50.913564,0,600,0,300,200,1600,0,65.8143997,0.391942,203989,22.4204998,72323.39844,6.1230402,0,36,0,2.0041299,4.2708001,27,11.4364996,3.3480301,155399,375524,9533.5,"BELSZ02",4.51092529279105,50.9136962891843,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
101,"BETB004",8,2010,"day",42.905,"BETB004","BELGIUM","Traffic","urban",4.347322,50.851353,0,0,0,100,0,2200,0,0,0,5518610,479.4920044,1007700,91.6978989,0,0,0,1.9955601,4.3617201,20,11.3703003,3.3843501,215192,232374,15314.90039,"BETB004",4.34747314465117,50.8515014648747,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
102,"BETB005",8,2010,"day",40.492,"BETB005","BELGIUM","Traffic","urban",4.377467,50.840668,0,0,0,500,900,300,0,0,0,4323860,411.6000061,232546,21.1611004,0,0,15,1.99977,4.3987198,67,11.3590002,3.3876801,192769,130404,16157.2002,"BETB005",4.37750244119376,50.8406982424081,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
103,"BETB006",8,2010,"day",36.608,"BETB006","BELGIUM","Background","urban",4.373122,50.839172,0,0,0,200,1200,500,0,0,0,4409200,415.8429871,77515.39844,7.0536799,0,34,0,1.99977,4.3994799,69,11.3590002,3.3876801,200555,132365,15927.40039,"BETB006",4.3731079097733,50.8392944335539,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
104,"BETE007",8,2010,"day",25.233,"BETE007","BELGIUM","Industrial","rural",4.251367,50.795845,0,5500,0,0,0,1400,0,493.6080017,0.736083,204661,4.3394599,63282.89844,5.3576598,0,0,0,2.00401,4.4250202,50,11.3191004,0,52941.5,23531.5,6432.240234,"BETE007",4.25128173806376,50.7958984375192,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
105,"BETE008",8,2010,"day",28.51,"BETE008","BELGIUM","Industrial","suburban",4.394653,50.926643,0,3100,0,0,0,1900,0,296.1650085,0.42294,1382200,44.8409996,90404.20313,7.6538,0,68,0,1.99675,4.2116199,42,11.4412003,3.3394699,88754.79688,151974,12366.7002,"BETE008",4.39471435517526,50.9266967774449,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
106,"BETE009",8,2010,"day",25.273,"BETE009","BELGIUM","Industrial","rural",4.434147,50.95546,0,7700,200,0,0,100,0,921.401001,0.620285,1667910,122.2279968,0,0,0,0,0,2.0042801,4.1139398,11,11.4722996,3.33653,57301.39844,203940,2258.939941,"BETE009",4.43408203166003,50.9555053712482,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
107,"BETE013",8,2010,"day",32.464,"BETE013","BELGIUM","Industrial","urban",4.327119,50.812248,0,0,0,500,0,2200,0,0,0,5688820,395.3500061,852669,77.5904999,0,0,0,1.9787,4.4201798,58,11.3267002,1.13061,140139,276496,16578.30078,"BETE013",4.32708740192249,50.8123168944759,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
108,"BETE701",8,2010,"day",22.837,"BETE701","BELGIUM","Industrial","suburban",3.404508,50.833035,0,3500,0,0,0,1900,0,557.9160156,1.64856,213392,19.5011005,54516.89844,3.4904201,0,0,0,2.0043199,4.4914699,20,11.4194002,2.2291901,48270.19922,13726.7002,13132.5,"BETE701",3.40447998009438,50.8331298830704,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
109,"BETE702",8,2010,"day",19.206,"BETE702","BELGIUM","Industrial","rural",3.530497,50.814541,0,6000,0,0,0,1000,0,501.6430054,1.33601,0,0,22471,1.42019,0,0,0,2.0043199,4.4201798,14,11.4069996,0,34256.30078,0,4939.040039,"BETE702",3.53051757782338,50.8145141599162,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
110,"BETE703",8,2010,"day",21.95,"BETE703","BELGIUM","Industrial","rural",3.686044,51.190849,0,3100,0,0,0,2500,0,185.0010071,2.5285699,0,0,60301,3.7752399,0,0,0,2.0043199,4.2458801,9,11.4539003,1.1782399,23045.09961,0,6011.080078,"BETE703",3.68609619102564,51.190917968963,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
111,"BETE714",8,2010,"day",19.27,"BETE714","BELGIUM","Industrial","suburban",3.247383,51.279491,0,7300,0,0,300,100,0,981.4749756,2.7569599,173326,11.3584995,10418.40039,0.671787,0,0,0,2.0041599,3.8289599,2,11.4699001,3.9189,54810,36277.80078,880.6040039,"BETE714",3.24749755881782,51.2794799804806,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
112,"BETE715",8,2010,"day",19.719,"BETE715","BELGIUM","Industrial","rural",3.173747,51.246391,0,8100,0,0,0,0,0,1185.949951,2.6108201,505533,9.3540802,0,0,0,0,0,2.0042801,3.92676,1,11.4647999,4.0217199,39550.39844,51965.5,1263.479981,"BETE715",3.17388915977101,51.2465209961817,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
113,"BETE716",8,2010,"day",25.686,"BETE716","BELGIUM","Industrial","suburban",3.681564,51.06752,0,3200,200,0,300,1400,0,801.1459961,0.633199,1333400,65.8275986,61495.39844,4.2186599,0,0,0,2.0036099,3.90451,6,11.4439001,0,107440,120599,13400.5,"BETE716",3.68170166050351,51.0675048828636,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
114,"BETE804",8,2010,"day",32.142,"BETE804","BELGIUM","Background","suburban",4.30589,51.281993,0,300,800,0,700,0,0,543.0440063,0.25109,1967530,109.2289963,0,0,0,0,0,1.99154,2.7312,6,11.4998999,3.3371899,182492,459845,153.1490021,"BETE804",4.30590820335448,51.2821044924616,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
115,"BETE810",8,2010,"day",25.199,"BETE810","BELGIUM","Industrial","suburban",4.305889,51.281921,0,300,800,0,700,0,0,543.0440063,0.25109,1967530,109.2289963,0,0,0,0,0,1.99154,2.7312,6,11.4998999,3.3371899,182492,459845,153.1490021,"BETE810",4.30590820335448,51.28192138647,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
116,"BETE811",8,2010,"day",26.16,"BETE811","BELGIUM","Industrial","rural",5.416908,50.897484,0,3700,0,0,0,1400,0,615.6119995,0.701416,244800,23.4274006,36200.5,2.29317,0,0,0,2.0043199,4.8603001,57,11.3941002,4.3280401,64775.5,41180.19922,12290.2002,"BETE811",5.41687011684063,50.8975219726946,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
117,"BETE812",8,2010,"day",21.027,"BETE812","BELGIUM","Industrial","suburban",5.536439,50.968525,0,1300,100,0,0,1500,0,351.7780151,0.535424,46628.60156,5.0201502,30167.09961,1.91098,0,0,0,2.00296,4.8972402,78,11.4528999,0,73495.20313,16668.19922,11639.2998,"BETE812",5.53649902373825,50.9685058591721,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
118,"BETE813",8,2010,"day",40.577,"BETE813","BELGIUM","Industrial","suburban",5.144461,51.094273,0,0,500,0,0,2200,0,219.8609924,0.661989,623658,57.7318001,66367.60156,4.2041502,0,0,0,2.0032201,4.7042699,29,11.5235004,2.15661,44844.5,105892,9035.759766,"BETE813",5.14447021468591,51.0942993162659,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
119,"BETM702",8,2010,"day",26.562,"BETM702","BELGIUM","Industrial","rural",3.760883,51.166557,0,3200,0,0,0,0,0,934.6710205,1.14279,365452,15.9867001,0,0,0,58,0,1.99856,4.2439899,5,11.4596004,1.1523,167544,390231,3101.26001,"BETM702",3.76092529274575,51.1666870117488,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
120,"BETM802",8,2010,"day",43.98,"BETM802","BELGIUM","Industrial","urban",4.423125,51.261524,0,0,0,100,0,900,0,0,0.460951,773566,100.1819992,55525,4.2441702,0,100,0,2.00401,3.4216199,7,11.4846001,3.31336,167856,311793,6432.240234,"BETM802",4.4230957031089,51.2614746093059,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
121,"BETN012",8,2010,"day",18.668,"BETN012","BELGIUM","Background","rural",3.361292,51.2551,0,8000,0,0,0,0,0,1185.949951,2.6207199,173326,7.3496399,0,0,0,0,0,2.00422,4.08038,0,11.4538002,3.8889799,29584.90039,23531.5,1646.349976,"BETN012",3.3613281253224,51.2551269528873,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
122,"BETN016",8,2010,"day",22.735,"BETN016","BELGIUM","Background","rural",5.162686,51.234192,0,2900,300,0,200,400,0,463.3670044,1.5585901,512238,27.6986008,9403.660156,0.656115,0,0,0,2.0032101,4.7250199,30,11.4556999,2.1464801,44533.10156,77458,2833.25,"BETN016",5.16271972683803,51.2343139647506,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
123,"BETN027",8,2010,"day",21.932,"BETN027","BELGIUM","Background","rural",5.605355,51.134262,0,3600,0,0,0,2100,0,192.6380005,0.854029,859428,32.0513992,43777.89844,2.7393999,0,0,0,2.0033801,4.9196401,47,11.5023003,0,63218.39844,118638,10222.7002,"BETN027",5.60528564453065,51.1342773436338,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
124,"BETN040",8,2010,"day",21.607,"BETN040","BELGIUM","Background","rural",4.223933,50.768684,0,7000,0,0,0,0,0,888.4940186,0.917411,53997,2.1697299,0,0,0,0,0,2.00195,4.4683599,49,11.2946997,0,29273.5,5882.879883,2718.389893,"BETN040",4.22387695316704,50.7686767578718,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
125,"BETN043",8,2010,"day",44.323,"BETN043","BELGIUM","Industrial","suburban",4.381697,50.884106,0,0,0,0,800,0,100,0,0.0331814,3470470,328.855011,0,0,0,100,2,2.0006101,4.3231301,11,11.4139996,3.3785701,173150,260808,8691.179688,"BETN043",4.38171386721321,50.8840942384768,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
126,"BETN046",8,2010,"day",22.855,"BETN046","BELGIUM","Background","rural",5.617572,50.882847,0,3700,0,0,0,1500,0,792.7000122,1.08486,632707,15.2351999,36339.30078,2.2024701,0,0,0,1.99737,4.93681,71,11.3629999,0,30830.59961,38238.69922,8614.599609,"BETN046",5.61767578115607,50.882873535336,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
127,"BETN052",8,2010,"day",26.034,"BETN052","BELGIUM","Background","suburban",3.321258,50.815414,0,1800,0,0,0,2400,0,278.9580078,1.01055,3067500,154.7899933,81775.39844,5.23564,0,84,0,2.0041299,4.5663199,22,11.4258003,2.23001,91557.60156,167662,10299.2002,"BETN052",3.32128906236731,50.8154907226415,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
128,"BETN070",8,2010,"day",30.78,"BETN070","BELGIUM","Background","suburban",3.938467,50.465748,0,600,800,0,500,500,0,215.048996,0.234456,744781,50.1831017,11142.2002,0.692033,0,0,0,2.0014801,4.7711,32,11.2526999,3.41289,112423,115697,9916.370117,"BETN070",3.93847656215198,50.4658813473814,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
129,"BETN073",8,2010,"day",16.161,"BETN073","BELGIUM","Background","rural",4.987144,50.503277,0,4300,0,0,0,1200,0,242.0509949,0.606668,129178,4.4242902,37943.89844,2.4373701,0,0,0,1.94385,4.8738999,155,10.8135996,3.4295599,83149.29688,66672.70313,5666.5,"BETN073",4.98712158170909,50.503295898687,"EEA AirBase v8 ArcGIS","station_european_code",1,1,FALSE,TRUE,"BE","BELGIUM"
